Date (LT),Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,QC Name
3/27/2023 22:00,22,74.6,161,Unhealthy,77,UG/M3,Valid
3/27/2023 23:00,23,73.4,160,Unhealthy,71,UG/M3,Valid
3/28/2023 0:00,0,78.8,163,Unhealthy,90,UG/M3,Valid
3/28/2023 1:00,1,78.1,163,Unhealthy,77,UG/M3,Valid
3/28/2023 2:00,2,74.6,161,Unhealthy,67,UG/M3,Valid
3/28/2023 3:00,3,65.9,156,Unhealthy,54,UG/M3,Valid
3/28/2023 4:00,4,58.2,152,Unhealthy,50,UG/M3,Valid
3/28/2023 5:00,5,117.8,183,Unhealthy,179,UG/M3,Valid
3/28/2023 6:00,6,153.4,204,Very Unhealthy,189,UG/M3,Valid
3/28/2023 7:00,7,174.7,225,Very Unhealthy,196,UG/M3,Valid
3/28/2023 8:00,8,200.8,251,Very Unhealthy,227,UG/M3,Valid
3/28/2023 9:00,9,177.4,228,Very Unhealthy,154,UG/M3,Valid
3/28/2023 10:00,10,144.7,197,Unhealthy,112,UG/M3,Valid
3/28/2023 11:00,11,129.3,189,Unhealthy,114,UG/M3,Valid
3/28/2023 12:00,12,124.1,186,Unhealthy,119,UG/M3,Valid
3/28/2023 13:00,13,120.5,185,Unhealthy,117,UG/M3,Valid
3/28/2023 14:00,14,122.3,185,Unhealthy,124,UG/M3,Valid
3/28/2023 15:00,15,111.1,180,Unhealthy,100,UG/M3,Valid
3/28/2023 16:00,16,98,173,Unhealthy,85,UG/M3,Valid
3/28/2023 17:00,17,90.5,169,Unhealthy,83,UG/M3,Valid
3/28/2023 18:00,18,110.7,180,Unhealthy,131,UG/M3,Valid
3/28/2023 19:00,19,129.8,189,Unhealthy,149,UG/M3,Valid
3/28/2023 20:00,20,124.2,186,Unhealthy,120,UG/M3,Valid
3/28/2023 21:00,21,131.4,190,Unhealthy,141,UG/M3,Valid
3/28/2023 22:00,22,175.9,226,Very Unhealthy,219,UG/M3,Valid
3/28/2023 23:00,23,175,225,Very Unhealthy,174,UG/M3,Valid
3/29/2023 0:00,0,218,268,Very Unhealthy,261,UG/M3,Valid
3/29/2023 1:00,1,224,274,Very Unhealthy,230,UG/M3,Valid
3/29/2023 2:00,2,187.5,238,Very Unhealthy,151,UG/M3,Valid
3/29/2023 3:00,3,131.2,190,Unhealthy,75,UG/M3,Valid
3/29/2023 4:00,4,97.6,173,Unhealthy,64,UG/M3,Valid
3/29/2023 5:00,5,80.8,164,Unhealthy,64,UG/M3,Valid
3/29/2023 6:00,6,71.3,159,Unhealthy,62,UG/M3,Valid
3/29/2023 7:00,7,61.1,154,Unhealthy,51,UG/M3,Valid
3/29/2023 8:00,8,70,158,Unhealthy,79,UG/M3,Valid
3/29/2023 9:00,9,100,174,Unhealthy,130,UG/M3,Valid
3/29/2023 10:00,10,71.4,159,Unhealthy,43,UG/M3,Valid
3/29/2023 11:00,11,76.2,162,Unhealthy,81,UG/M3,Valid
3/29/2023 12:00,12,81,164,Unhealthy,86,UG/M3,Valid
3/29/2023 13:00,13,62,154,Unhealthy,43,UG/M3,Valid
3/29/2023 14:00,14,57,152,Unhealthy,52,UG/M3,Valid
3/29/2023 15:00,15,49.9,136,Unhealthy for Sensitive Groups,43,UG/M3,Valid
3/29/2023 16:00,16,55.4,150,Unhealthy for Sensitive Groups,61,UG/M3,Valid
3/29/2023 17:00,17,58.2,152,Unhealthy,61,UG/M3,Valid
3/29/2023 18:00,18,64.6,156,Unhealthy,71,UG/M3,Valid
3/29/2023 19:00,19,62.8,155,Unhealthy,61,UG/M3,Valid
3/29/2023 20:00,20,84.4,166,Unhealthy,106,UG/M3,Valid
3/29/2023 21:00,21,91.7,170,Unhealthy,99,UG/M3,Valid
3/29/2023 22:00,22,98.8,173,Unhealthy,106,UG/M3,Valid
3/29/2023 23:00,23,101.9,175,Unhealthy,105,UG/M3,Valid
3/30/2023 0:00,0,105.4,177,Unhealthy,109,UG/M3,Valid
3/30/2023 1:00,1,123.7,186,Unhealthy,142,UG/M3,Valid
3/30/2023 2:00,2,96.3,172,Unhealthy,69,UG/M3,Valid
3/30/2023 3:00,3,97.6,173,Unhealthy,99,UG/M3,Valid
3/30/2023 4:00,4,91.8,170,Unhealthy,86,UG/M3,Valid
3/30/2023 5:00,5,88.4,168,Unhealthy,85,UG/M3,Valid
3/30/2023 6:00,6,82.2,165,Unhealthy,76,UG/M3,Valid
3/30/2023 7:00,7,85.6,167,Unhealthy,89,UG/M3,Valid
3/30/2023 8:00,8,91.8,170,Unhealthy,98,UG/M3,Valid
3/30/2023 9:00,9,118.9,184,Unhealthy,146,UG/M3,Valid
3/30/2023 10:00,10,126.9,188,Unhealthy,135,UG/M3,Valid
3/30/2023 11:00,11,116.4,182,Unhealthy,106,UG/M3,Valid
3/30/2023 12:00,12,111.2,180,Unhealthy,106,UG/M3,Valid
3/30/2023 13:00,13,96.6,172,Unhealthy,82,UG/M3,Valid
3/30/2023 14:00,14,75.8,161,Unhealthy,55,UG/M3,Valid
3/30/2023 15:00,15,65.3,156,Unhealthy,55,UG/M3,Valid
3/30/2023 16:00,16,65.6,156,Unhealthy,66,UG/M3,Valid
3/30/2023 17:00,17,65.3,156,Unhealthy,65,UG/M3,Valid
3/30/2023 18:00,18,77.1,162,Unhealthy,89,UG/M3,Valid
3/30/2023 19:00,19,74,161,Unhealthy,71,UG/M3,Valid
3/30/2023 20:00,20,77.5,162,Unhealthy,81,UG/M3,Valid
3/30/2023 21:00,21,75.2,161,Unhealthy,73,UG/M3,Valid
3/30/2023 22:00,22,71.2,159,Unhealthy,67,UG/M3,Valid
3/30/2023 23:00,23,61.5,154,Unhealthy,52,UG/M3,Valid
3/31/2023 0:00,0,60.3,153,Unhealthy,56,UG/M3,Valid
3/31/2023 1:00,1,47.8,131,Unhealthy for Sensitive Groups,37,UG/M3,Valid
3/31/2023 2:00,2,54.4,148,Unhealthy for Sensitive Groups,61,UG/M3,Valid
3/31/2023 3:00,3,31.2,91,Moderate,8,UG/M3,Valid
3/31/2023 4:00,4,28.1,85,Moderate,25,UG/M3,Valid
3/31/2023 5:00,5,36,102,Unhealthy for Sensitive Groups,44,UG/M3,Valid
3/31/2023 6:00,6,29.5,88,Moderate,23,UG/M3,Valid
3/31/2023 7:00,7,30.7,90,Moderate,32,UG/M3,Valid
3/31/2023 8:00,8,29.3,87,Moderate,28,UG/M3,Valid
3/31/2023 9:00,9,36.1,102,Unhealthy for Sensitive Groups,43,UG/M3,Valid
3/31/2023 10:00,10,29,87,Moderate,22,UG/M3,Valid
3/31/2023 11:00,11,31,91,Moderate,33,UG/M3,Valid
3/31/2023 12:00,12,43.5,121,Unhealthy for Sensitive Groups,56,UG/M3,Valid
3/31/2023 13:00,13,55.2,150,Unhealthy for Sensitive Groups,67,UG/M3,Valid
3/31/2023 14:00,14,74.6,161,Unhealthy,94,UG/M3,Valid
3/31/2023 15:00,15,109.3,179,Unhealthy,144,UG/M3,Valid
3/31/2023 16:00,16,83.1,165,Unhealthy,57,UG/M3,Valid
3/31/2023 17:00,17,67,157,Unhealthy,51,UG/M3,Valid
3/31/2023 18:00,18,62,154,Unhealthy,57,UG/M3,Valid
3/31/2023 19:00,19,67,157,Unhealthy,72,UG/M3,Valid
3/31/2023 20:00,20,86.5,167,Unhealthy,106,UG/M3,Valid
3/31/2023 21:00,21,100.2,174,Unhealthy,114,UG/M3,Valid
3/31/2023 22:00,22,131.1,190,Unhealthy,162,UG/M3,Valid
3/31/2023 23:00,23,131,190,Unhealthy,131,UG/M3,Valid
4/1/2023 0:00,0,123.5,186,Unhealthy,116,UG/M3,Valid
4/1/2023 1:00,1,109.2,179,Unhealthy,95,UG/M3,Valid
4/1/2023 2:00,2,89.1,168,Unhealthy,69,UG/M3,Valid
4/1/2023 3:00,3,72.5,160,Unhealthy,56,UG/M3,Valid
4/1/2023 4:00,4,63.7,155,Unhealthy,55,UG/M3,Valid
4/1/2023 5:00,5,60.8,154,Unhealthy,58,UG/M3,Valid
4/1/2023 6:00,6,103.9,176,Unhealthy,147,UG/M3,Valid
4/1/2023 7:00,7,65.4,156,Unhealthy,27,UG/M3,Valid
4/1/2023 8:00,8,45.2,125,Unhealthy for Sensitive Groups,25,UG/M3,Valid
4/1/2023 9:00,9,53.6,146,Unhealthy for Sensitive Groups,62,UG/M3,Valid
4/1/2023 10:00,10,39.2,110,Unhealthy for Sensitive Groups,25,UG/M3,Valid
4/1/2023 11:00,11,37.1,105,Unhealthy for Sensitive Groups,35,UG/M3,Valid
4/1/2023 12:00,12,30,89,Moderate,23,UG/M3,Valid
4/1/2023 13:00,13,29,87,Moderate,28,UG/M3,Valid
4/1/2023 14:00,14,32,93,Moderate,35,UG/M3,Valid
4/1/2023 15:00,15,52,142,Unhealthy for Sensitive Groups,72,UG/M3,Valid
4/1/2023 16:00,16,54,147,Unhealthy for Sensitive Groups,56,UG/M3,Valid
4/1/2023 17:00,17,44.9,124,Unhealthy for Sensitive Groups,36,UG/M3,Valid
4/1/2023 18:00,18,49.4,135,Unhealthy for Sensitive Groups,54,UG/M3,Valid
4/1/2023 19:00,19,57.2,152,Unhealthy,65,UG/M3,Valid
4/1/2023 20:00,20,56.6,152,Unhealthy,56,UG/M3,Valid
4/1/2023 21:00,21,58.3,152,Unhealthy,60,UG/M3,Valid
4/1/2023 22:00,22,53.6,146,Unhealthy for Sensitive Groups,49,UG/M3,Valid
4/1/2023 23:00,23,57.3,152,Unhealthy,61,UG/M3,Valid
4/2/2023 0:00,0,61.6,154,Unhealthy,66,UG/M3,Valid
4/2/2023 1:00,1,59.8,153,Unhealthy,58,UG/M3,Valid
4/2/2023 2:00,2,57.4,152,Unhealthy,55,UG/M3,Valid
4/2/2023 3:00,3,55,149,Unhealthy for Sensitive Groups,52,UG/M3,Valid
4/2/2023 4:00,4,50.4,138,Unhealthy for Sensitive Groups,45,UG/M3,Valid
4/2/2023 5:00,5,54.5,148,Unhealthy for Sensitive Groups,59,UG/M3,Valid
4/2/2023 6:00,6,91.7,170,Unhealthy,129,UG/M3,Valid
4/2/2023 7:00,7,96.8,172,Unhealthy,102,UG/M3,Valid
4/2/2023 8:00,8,102.4,175,Unhealthy,108,UG/M3,Valid
4/2/2023 9:00,9,78.2,163,Unhealthy,54,UG/M3,Valid
4/2/2023 10:00,10,62.6,155,Unhealthy,47,UG/M3,Valid
4/2/2023 11:00,11,55.3,150,Unhealthy for Sensitive Groups,48,UG/M3,Valid
4/2/2023 12:00,12,50.6,138,Unhealthy for Sensitive Groups,46,UG/M3,Valid
4/2/2023 13:00,13,49.3,135,Unhealthy for Sensitive Groups,48,UG/M3,Valid
4/2/2023 14:00,14,49.6,136,Unhealthy for Sensitive Groups,50,UG/M3,Valid
4/2/2023 15:00,15,48.8,134,Unhealthy for Sensitive Groups,48,UG/M3,Valid
4/2/2023 16:00,16,47.4,130,Unhealthy for Sensitive Groups,46,UG/M3,Valid
4/2/2023 17:00,17,53.7,146,Unhealthy for Sensitive Groups,60,UG/M3,Valid
4/2/2023 18:00,18,62.3,155,Unhealthy,71,UG/M3,Valid
4/2/2023 19:00,19,56.6,152,Unhealthy,51,UG/M3,Valid
4/2/2023 20:00,20,81.3,164,Unhealthy,106,UG/M3,Valid
4/2/2023 21:00,21,114.6,182,Unhealthy,148,UG/M3,Valid
4/2/2023 22:00,22,130.3,190,Unhealthy,146,UG/M3,Valid
4/2/2023 23:00,23,122.1,185,Unhealthy,114,UG/M3,Valid
4/3/2023 0:00,0,130.6,190,Unhealthy,139,UG/M3,Valid
4/3/2023 1:00,1,114.3,181,Unhealthy,98,UG/M3,Valid
4/3/2023 2:00,2,94.1,171,Unhealthy,74,UG/M3,Valid
4/3/2023 3:00,3,70.5,159,Unhealthy,47,UG/M3,Valid
4/3/2023 4:00,4,58.7,153,Unhealthy,47,UG/M3,Valid
4/3/2023 5:00,5,55.8,151,Unhealthy,53,UG/M3,Valid
4/3/2023 6:00,6,54.4,148,Unhealthy for Sensitive Groups,53,UG/M3,Valid
4/3/2023 7:00,7,54.7,148,Unhealthy for Sensitive Groups,55,UG/M3,Valid
4/3/2023 8:00,8,54.8,149,Unhealthy for Sensitive Groups,55,UG/M3,Valid
4/3/2023 9:00,9,52.9,144,Unhealthy for Sensitive Groups,51,UG/M3,Valid
4/3/2023 10:00,10,54.4,148,Unhealthy for Sensitive Groups,56,UG/M3,Valid
4/3/2023 11:00,11,58.7,153,Unhealthy,63,UG/M3,Valid
4/3/2023 12:00,12,55.3,150,Unhealthy for Sensitive Groups,52,UG/M3,Valid
4/3/2023 13:00,13,46.1,127,Unhealthy for Sensitive Groups,37,UG/M3,Valid
4/3/2023 14:00,14,44.5,123,Unhealthy for Sensitive Groups,40,UG/M3,Valid
4/3/2023 15:00,15,40.7,114,Unhealthy for Sensitive Groups,36,UG/M3,Valid
4/3/2023 16:00,16,38.6,109,Unhealthy for Sensitive Groups,36,UG/M3,Valid
4/3/2023 17:00,17,40.5,113,Unhealthy for Sensitive Groups,43,UG/M3,Valid
4/3/2023 18:00,18,42.8,119,Unhealthy for Sensitive Groups,46,UG/M3,Valid
4/3/2023 19:00,19,63,155,Unhealthy,83,UG/M3,Valid
4/3/2023 20:00,20,85,166,Unhealthy,107,UG/M3,Valid
4/3/2023 21:00,21,134.5,192,Unhealthy,184,UG/M3,Valid
4/3/2023 22:00,22,171.7,222,Very Unhealthy,209,UG/M3,Valid
4/3/2023 23:00,23,240.9,291,Very Unhealthy,310,UG/M3,Valid
4/4/2023 0:00,0,260.9,311,Hazardous,281,UG/M3,Valid
4/4/2023 1:00,1,250.5,301,Hazardous,240,UG/M3,Valid
4/4/2023 2:00,2,159.7,210,Very Unhealthy,69,UG/M3,Valid
4/4/2023 3:00,3,109.8,179,Unhealthy,60,UG/M3,Valid
4/4/2023 4:00,4,93.4,171,Unhealthy,77,UG/M3,Valid
4/4/2023 5:00,5,77.2,162,Unhealthy,61,UG/M3,Valid
4/4/2023 6:00,6,77.1,162,Unhealthy,77,UG/M3,Valid
4/4/2023 7:00,7,65.5,156,Unhealthy,54,UG/M3,Valid
4/4/2023 8:00,8,56.2,151,Unhealthy,47,UG/M3,Valid
4/4/2023 9:00,9,56.1,151,Unhealthy,56,UG/M3,Valid
4/4/2023 10:00,10,53,144,Unhealthy for Sensitive Groups,50,UG/M3,Valid
4/4/2023 11:00,11,54.9,149,Unhealthy for Sensitive Groups,57,UG/M3,Valid
4/4/2023 12:00,12,56.9,152,Unhealthy,59,UG/M3,Valid
4/4/2023 13:00,13,58.7,153,Unhealthy,62,UG/M3,Valid
4/4/2023 14:00,14,60.7,154,Unhealthy,64,UG/M3,Valid
4/4/2023 15:00,15,58.5,153,Unhealthy,55,UG/M3,Valid
4/4/2023 16:00,16,57.9,152,Unhealthy,57,UG/M3,Valid
4/4/2023 17:00,17,55.2,150,Unhealthy for Sensitive Groups,51,UG/M3,Valid
4/4/2023 18:00,18,57.2,152,Unhealthy,61,UG/M3,Valid
4/4/2023 19:00,19,65.6,156,Unhealthy,78,UG/M3,Valid
4/4/2023 20:00,20,66,156,Unhealthy,68,UG/M3,Valid
4/4/2023 21:00,21,70.8,159,Unhealthy,79,UG/M3,Valid
4/4/2023 22:00,22,70.7,159,Unhealthy,71,UG/M3,Valid
4/4/2023 23:00,23,66.9,157,Unhealthy,60,UG/M3,Valid
4/5/2023 0:00,0,58.7,153,Unhealthy,47,UG/M3,Valid
4/5/2023 1:00,1,60.4,154,Unhealthy,63,UG/M3,Valid
4/5/2023 2:00,2,46.3,128,Unhealthy for Sensitive Groups,33,UG/M3,Valid
4/5/2023 3:00,3,42.6,118,Unhealthy for Sensitive Groups,39,UG/M3,Valid
4/5/2023 4:00,4,41.8,117,Unhealthy for Sensitive Groups,41,UG/M3,Valid
4/5/2023 5:00,5,47.4,130,Unhealthy for Sensitive Groups,53,UG/M3,Valid
4/5/2023 6:00,6,47.7,131,Unhealthy for Sensitive Groups,48,UG/M3,Valid
4/5/2023 7:00,7,47.3,130,Unhealthy for Sensitive Groups,47,UG/M3,Valid
4/5/2023 8:00,8,43.6,121,Unhealthy for Sensitive Groups,40,UG/M3,Valid
4/5/2023 9:00,9,42.8,119,Unhealthy for Sensitive Groups,42,UG/M3,Valid
4/5/2023 10:00,10,45.8,126,Unhealthy for Sensitive Groups,49,UG/M3,Valid
4/5/2023 11:00,11,47.3,130,Unhealthy for Sensitive Groups,49,UG/M3,Valid
4/5/2023 12:00,12,50.5,138,Unhealthy for Sensitive Groups,54,UG/M3,Valid
4/5/2023 13:00,13,57,152,Unhealthy,64,UG/M3,Valid
4/5/2023 14:00,14,62.3,155,Unhealthy,70,UG/M3,Valid
4/5/2023 15:00,15,64.6,156,Unhealthy,68,UG/M3,Valid
4/5/2023 16:00,16,63.9,155,Unhealthy,63,UG/M3,Valid
4/5/2023 17:00,17,63.9,155,Unhealthy,64,UG/M3,Valid
4/5/2023 18:00,18,66.1,156,Unhealthy,69,UG/M3,Valid
4/5/2023 19:00,19,83.8,166,Unhealthy,101,UG/M3,Valid
4/5/2023 20:00,20,104.9,177,Unhealthy,126,UG/M3,Valid
4/5/2023 21:00,21,100.4,174,Unhealthy,96,UG/M3,Valid
4/5/2023 22:00,22,96.7,172,Unhealthy,93,UG/M3,Valid
4/5/2023 23:00,23,99.3,174,Unhealthy,102,UG/M3,Valid
4/6/2023 0:00,0,92.1,170,Unhealthy,85,UG/M3,Valid
4/6/2023 1:00,1,86,167,Unhealthy,80,UG/M3,Valid
4/6/2023 2:00,2,70,158,Unhealthy,54,UG/M3,Valid
4/6/2023 3:00,3,68.5,158,Unhealthy,67,UG/M3,Valid
4/6/2023 4:00,4,58.2,152,Unhealthy,48,UG/M3,Valid
4/6/2023 5:00,5,66.1,156,Unhealthy,74,UG/M3,Valid
4/6/2023 6:00,6,94.5,171,Unhealthy,123,UG/M3,Valid
4/6/2023 7:00,7,87.7,168,Unhealthy,81,UG/M3,Valid
4/6/2023 8:00,8,74.8,161,Unhealthy,62,UG/M3,Valid
4/6/2023 9:00,9,66.9,157,Unhealthy,59,UG/M3,Valid
4/6/2023 10:00,10,66.9,157,Unhealthy,67,UG/M3,Valid
4/6/2023 11:00,11,67.9,157,Unhealthy,69,UG/M3,Valid
4/6/2023 12:00,12,67.4,157,Unhealthy,67,UG/M3,Valid
4/6/2023 13:00,13,62.7,155,Unhealthy,58,UG/M3,Valid
4/6/2023 14:00,14,59.3,153,Unhealthy,56,UG/M3,Valid
4/6/2023 15:00,15,54.6,148,Unhealthy for Sensitive Groups,50,UG/M3,Valid
4/6/2023 16:00,16,49.8,136,Unhealthy for Sensitive Groups,45,UG/M3,Valid
4/6/2023 17:00,17,45.9,127,Unhealthy for Sensitive Groups,42,UG/M3,Valid
4/6/2023 18:00,18,52.8,144,Unhealthy for Sensitive Groups,60,UG/M3,Valid
4/6/2023 19:00,19,59.5,153,Unhealthy,70,UG/M3,Valid
4/6/2023 20:00,20,89.2,168,Unhealthy,117,UG/M3,Valid
4/6/2023 21:00,21,99.1,174,Unhealthy,109,UG/M3,Valid
4/6/2023 22:00,22,147.5,199,Unhealthy,196,UG/M3,Valid
4/6/2023 23:00,23,194.3,244,Very Unhealthy,241,UG/M3,Valid
4/7/2023 0:00,0,216.1,266,Very Unhealthy,238,UG/M3,Valid
4/7/2023 1:00,1,218.1,268,Very Unhealthy,220,UG/M3,Valid
4/7/2023 2:00,2,208.5,258,Very Unhealthy,199,UG/M3,Valid
4/7/2023 3:00,3,209.8,260,Very Unhealthy,211,UG/M3,Valid
4/7/2023 4:00,4,144.4,197,Unhealthy,79,UG/M3,Valid
4/7/2023 5:00,5,110.2,179,Unhealthy,76,UG/M3,Valid
4/7/2023 6:00,6,95.1,171,Unhealthy,80,UG/M3,Valid
4/7/2023 7:00,7,85,166,Unhealthy,75,UG/M3,Valid
4/7/2023 8:00,8,77,162,Unhealthy,69,UG/M3,Valid
4/7/2023 9:00,9,73.5,160,Unhealthy,70,UG/M3,Valid
4/7/2023 10:00,10,68.7,158,Unhealthy,64,UG/M3,Valid
4/7/2023 11:00,11,65.3,156,Unhealthy,62,UG/M3,Valid
4/7/2023 12:00,12,69.1,158,Unhealthy,73,UG/M3,Valid
4/7/2023 13:00,13,65.5,156,Unhealthy,62,UG/M3,Valid
4/7/2023 14:00,14,61.7,154,Unhealthy,58,UG/M3,Valid
4/7/2023 15:00,15,54.7,148,Unhealthy for Sensitive Groups,45,UG/M3,Valid
4/7/2023 16:00,16,48.2,132,Unhealthy for Sensitive Groups,42,UG/M3,Valid
4/7/2023 17:00,17,45.2,125,Unhealthy for Sensitive Groups,42,UG/M3,Valid
4/7/2023 18:00,18,49.9,136,Unhealthy for Sensitive Groups,55,UG/M3,Valid
4/7/2023 19:00,19,64.1,155,Unhealthy,80,UG/M3,Valid
4/7/2023 20:00,20,98.4,173,Unhealthy,132,UG/M3,Valid
4/7/2023 21:00,21,139.2,194,Unhealthy,180,UG/M3,Valid
4/7/2023 22:00,22,223.1,273,Very Unhealthy,307,UG/M3,Valid
4/7/2023 23:00,23,226.5,276,Very Unhealthy,230,UG/M3,Valid
4/8/2023 0:00,0,189.8,240,Very Unhealthy,153,UG/M3,Valid
4/8/2023 1:00,1,267.9,318,Hazardous,346,UG/M3,Valid
4/8/2023 2:00,2,340.5,390,Hazardous,413,UG/M3,Valid
4/8/2023 3:00,3,321.2,371,Hazardous,302,UG/M3,Valid
4/8/2023 4:00,4,278.6,329,Hazardous,236,UG/M3,Valid
4/8/2023 5:00,5,267.8,318,Hazardous,257,UG/M3,Valid
4/8/2023 6:00,6,262.4,313,Hazardous,257,UG/M3,Valid
4/8/2023 7:00,7,213.2,263,Very Unhealthy,164,UG/M3,Valid
4/8/2023 8:00,8,163.1,213,Very Unhealthy,113,UG/M3,Valid
4/8/2023 9:00,9,141,195,Unhealthy,119,UG/M3,Valid
4/8/2023 10:00,10,118.9,184,Unhealthy,97,UG/M3,Valid
4/8/2023 11:00,11,100.4,174,Unhealthy,82,UG/M3,Valid
4/8/2023 12:00,12,80.2,164,Unhealthy,60,UG/M3,Valid
4/8/2023 13:00,13,66.5,157,Unhealthy,53,UG/M3,Valid
4/8/2023 14:00,14,60.7,154,Unhealthy,55,UG/M3,Valid
4/8/2023 15:00,15,59.3,153,Unhealthy,58,UG/M3,Valid
4/8/2023 16:00,16,57.1,152,Unhealthy,55,UG/M3,Valid
4/8/2023 17:00,17,61,154,Unhealthy,65,UG/M3,Valid
4/8/2023 18:00,18,67.5,157,Unhealthy,74,UG/M3,Valid
4/8/2023 19:00,19,82.2,165,Unhealthy,97,UG/M3,Valid
4/8/2023 20:00,20,107.1,178,Unhealthy,132,UG/M3,Valid
4/8/2023 21:00,21,118.5,184,Unhealthy,130,UG/M3,Valid
4/8/2023 22:00,22,163.2,214,Very Unhealthy,208,UG/M3,Valid
4/8/2023 23:00,23,271.1,321,Hazardous,379,UG/M3,Valid
4/9/2023 0:00,0,248.1,298,Very Unhealthy,225,UG/M3,Valid
4/9/2023 1:00,1,246.5,296,Very Unhealthy,245,UG/M3,Valid
4/9/2023 2:00,2,242.3,292,Very Unhealthy,238,UG/M3,Valid
4/9/2023 3:00,3,235.6,285,Very Unhealthy,229,UG/M3,Valid
4/9/2023 4:00,4,238.3,288,Very Unhealthy,241,UG/M3,Valid
4/9/2023 5:00,5,225.6,275,Very Unhealthy,213,UG/M3,Valid
4/9/2023 6:00,6,218.3,268,Very Unhealthy,211,UG/M3,Valid
4/9/2023 7:00,7,185.1,235,Very Unhealthy,152,UG/M3,Valid
4/9/2023 8:00,8,161.5,212,Very Unhealthy,138,UG/M3,Valid
4/9/2023 9:00,9,125.2,187,Unhealthy,89,UG/M3,Valid
4/9/2023 10:00,10,104.6,176,Unhealthy,84,UG/M3,Valid
4/9/2023 11:00,11,84.7,166,Unhealthy,65,UG/M3,Valid
4/9/2023 12:00,12,73.8,160,Unhealthy,63,UG/M3,Valid
4/9/2023 13:00,13,65.4,156,Unhealthy,57,UG/M3,Valid
4/9/2023 14:00,14,65.6,156,Unhealthy,66,UG/M3,Valid
4/9/2023 15:00,15,62.3,155,Unhealthy,59,UG/M3,Valid
4/9/2023 16:00,16,60.6,154,Unhealthy,59,UG/M3,Valid
4/9/2023 17:00,17,64.8,156,Unhealthy,69,UG/M3,Valid
4/9/2023 18:00,18,75.3,161,Unhealthy,86,UG/M3,Valid
4/9/2023 19:00,19,86.1,167,Unhealthy,97,UG/M3,Valid
4/9/2023 20:00,20,101,174,Unhealthy,116,UG/M3,Valid
4/9/2023 21:00,21,121.5,185,Unhealthy,142,UG/M3,Valid
4/9/2023 22:00,22,176.2,226,Very Unhealthy,231,UG/M3,Valid
4/9/2023 23:00,23,161.6,212,Very Unhealthy,147,UG/M3,Valid
4/10/2023 0:00,0,145.8,198,Unhealthy,130,UG/M3,Valid
4/10/2023 1:00,1,168.4,219,Very Unhealthy,191,UG/M3,Valid
4/10/2023 2:00,2,211.2,261,Very Unhealthy,254,UG/M3,Valid
4/10/2023 3:00,3,310.6,361,Hazardous,410,UG/M3,Valid
4/10/2023 4:00,4,375.8,418,Hazardous,441,UG/M3,Valid
4/10/2023 5:00,5,309.9,360,Hazardous,244,UG/M3,Valid
4/10/2023 6:00,6,321,371,Hazardous,332,UG/M3,Valid
4/10/2023 7:00,7,392.5,429,Hazardous,464,UG/M3,Valid
4/10/2023 8:00,8,391.8,428,Hazardous,391,UG/M3,Valid
4/10/2023 9:00,9,294.4,345,Hazardous,197,UG/M3,Valid
4/10/2023 10:00,10,213.1,263,Very Unhealthy,132,UG/M3,Valid
4/10/2023 11:00,11,155.5,206,Very Unhealthy,98,UG/M3,Valid
4/10/2023 12:00,12,113.7,181,Unhealthy,72,UG/M3,Valid
4/10/2023 13:00,13,97.3,173,Unhealthy,81,UG/M3,Valid
4/10/2023 14:00,14,77.6,162,Unhealthy,58,UG/M3,Valid
4/10/2023 15:00,15,70.2,159,Unhealthy,63,UG/M3,Valid
4/10/2023 16:00,16,66,156,Unhealthy,62,UG/M3,Valid
4/10/2023 17:00,17,60,153,Unhealthy,54,UG/M3,Valid
4/10/2023 18:00,18,65.9,156,Unhealthy,72,UG/M3,Valid
4/10/2023 19:00,19,81.4,164,Unhealthy,97,UG/M3,Valid
4/10/2023 20:00,20,134.1,192,Unhealthy,187,UG/M3,Valid
4/10/2023 21:00,21,143.5,196,Unhealthy,153,UG/M3,Valid
4/10/2023 22:00,22,169.3,220,Very Unhealthy,195,UG/M3,Valid
4/10/2023 23:00,23,258.6,309,Hazardous,348,UG/M3,Valid
4/11/2023 0:00,0,265.8,316,Hazardous,273,UG/M3,Valid
4/11/2023 1:00,1,329.4,379,Hazardous,393,UG/M3,Valid
4/11/2023 2:00,2,325.7,376,Hazardous,322,UG/M3,Valid
4/11/2023 3:00,3,368.9,413,Hazardous,412,UG/M3,Valid
4/11/2023 4:00,4,404,436,Hazardous,439,UG/M3,Valid
4/11/2023 5:00,5,480.5,487,Hazardous,557,UG/M3,Valid
4/11/2023 6:00,6,470.8,480,Hazardous,461,UG/M3,Valid
4/11/2023 7:00,7,449.4,466,Hazardous,428,UG/M3,Valid
4/11/2023 8:00,8,455.2,470,Hazardous,461,UG/M3,Valid
4/11/2023 9:00,9,460.1,473,Hazardous,465,UG/M3,Valid
4/11/2023 10:00,10,298.5,349,Hazardous,137,UG/M3,Valid
4/11/2023 11:00,11,202.7,253,Very Unhealthy,107,UG/M3,Valid
4/11/2023 12:00,12,144.3,197,Unhealthy,86,UG/M3,Valid
4/11/2023 13:00,13,103.6,176,Unhealthy,63,UG/M3,Valid
4/11/2023 14:00,14,86.7,167,Unhealthy,70,UG/M3,Valid
